Hash,File,Operator,Start,End,StartLine,EndLine,Original,Replacement,Status,Time(ms)
m380bec98,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,1568,1636,43,43,"function mintToken(address minter, uint256 tokens) public onlyOwner ","function mintToken(address minter, uint256 tokens) internal onlyOwner ",untested,0
m99a07e2e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,1568,1636,43,43,"function mintToken(address minter, uint256 tokens) public onlyOwner ","function mintToken(address minter, uint256 tokens) private onlyOwner ",untested,0
mc87ed68d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,1680,1732,47,47,"function withdraw() external onlyOwner nonReentrant ","function withdraw() public onlyOwner nonReentrant ",untested,0
m9687483d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,1680,1732,47,47,"function withdraw() external onlyOwner nonReentrant ","function withdraw() internal onlyOwner nonReentrant ",untested,0
mf505a729,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,1680,1732,47,47,"function withdraw() external onlyOwner nonReentrant ","function withdraw() private onlyOwner nonReentrant ",untested,0
m22959b1d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,2585,2647,73,73,"function mint(address minter) external onlyOwner nonReentrant ","function mint(address minter) public onlyOwner nonReentrant ",untested,0
m0e90f572,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,2585,2647,73,73,"function mint(address minter) external onlyOwner nonReentrant ","function mint(address minter) internal onlyOwner nonReentrant ",untested,0
m8f7ed347,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,2585,2647,73,73,"function mint(address minter) external onlyOwner nonReentrant ","function mint(address minter) private onlyOwner nonReentrant ",untested,0
m8303194d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4031,4080,115,115,"function acceptNftOwnership() external onlyOwner ","function acceptNftOwnership() public onlyOwner ",untested,0
m5c65b48d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4031,4080,115,115,"function acceptNftOwnership() external onlyOwner ","function acceptNftOwnership() internal onlyOwner ",untested,0
mbc8c4460,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4031,4080,115,115,"function acceptNftOwnership() external onlyOwner ","function acceptNftOwnership() private onlyOwner ",untested,0
ma6e9cfdf,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4129,4180,119,119,"function acceptTokenOwnership() external onlyOwner ","function acceptTokenOwnership() public onlyOwner ",untested,0
mb9343025,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4129,4180,119,119,"function acceptTokenOwnership() external onlyOwner ","function acceptTokenOwnership() internal onlyOwner ",untested,0
m0b450000,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4129,4180,119,119,"function acceptTokenOwnership() external onlyOwner ","function acceptTokenOwnership() private onlyOwner ",untested,0
m0addccab,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4227,4316,123,123,"function getAddresses() external view returns (address tokenAddress, address nftAddress) ","function getAddresses() public view returns (address tokenAddress, address nftAddress) ",untested,0
mfd9a20fa,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4227,4316,123,123,"function getAddresses() external view returns (address tokenAddress, address nftAddress) ","function getAddresses() internal view returns (address tokenAddress, address nftAddress) ",untested,0
m0f82c918,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4227,4316,123,123,"function getAddresses() external view returns (address tokenAddress, address nftAddress) ","function getAddresses() private view returns (address tokenAddress, address nftAddress) ",untested,0
mfca44750,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4378,4534,127,132,"function onERC721Received(        address /**/,        address from,        uint256 tokenID,        bytes calldata /**/    ) external returns (bytes4) ","function onERC721Received(        address /**/,        address from,        uint256 tokenID,        bytes calldata /**/    ) public returns (bytes4) ",untested,0
m8aa684ae,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4378,4534,127,132,"function onERC721Received(        address /**/,        address from,        uint256 tokenID,        bytes calldata /**/    ) external returns (bytes4) ","function onERC721Received(        address /**/,        address from,        uint256 tokenID,        bytes calldata /**/    ) internal returns (bytes4) ",untested,0
mbdc8d6e8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,4378,4534,127,132,"function onERC721Received(        address /**/,        address from,        uint256 tokenID,        bytes calldata /**/    ) external returns (bytes4) ","function onERC721Received(        address /**/,        address from,        uint256 tokenID,        bytes calldata /**/    ) private returns (bytes4) ",untested,0
m06caa7c6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,5043,5118,147,147,"function _calculateReward(uint256 tokenID) internal view returns (uint256) ","function _calculateReward(uint256 tokenID) public view returns (uint256) ",untested,0
m6da138fb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,5043,5118,147,147,"function _calculateReward(uint256 tokenID) internal view returns (uint256) ","function _calculateReward(uint256 tokenID) external view returns (uint256) ",untested,0
mcda64cf5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,5043,5118,147,147,"function _calculateReward(uint256 tokenID) internal view returns (uint256) ","function _calculateReward(uint256 tokenID) private view returns (uint256) ",untested,0
m11cc9675,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,5448,5507,156,156,"function unstakeNFT(uint256 tokenID) external nonReentrant ","function unstakeNFT(uint256 tokenID) public nonReentrant ",untested,0
m52646513,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,5448,5507,156,156,"function unstakeNFT(uint256 tokenID) external nonReentrant ","function unstakeNFT(uint256 tokenID) internal nonReentrant ",untested,0
m7271ec13,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,5448,5507,156,156,"function unstakeNFT(uint256 tokenID) external nonReentrant ","function unstakeNFT(uint256 tokenID) private nonReentrant ",untested,0
m10ceeb45,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,6140,6217,173,173,"function getRewardBalanceOf(uint256 tokenID) external view returns (uint256) ","function getRewardBalanceOf(uint256 tokenID) public view returns (uint256) ",untested,0
m762079e1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,6140,6217,173,173,"function getRewardBalanceOf(uint256 tokenID) external view returns (uint256) ","function getRewardBalanceOf(uint256 tokenID) internal view returns (uint256) ",untested,0
mdecf84cf,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,6140,6217,173,173,"function getRewardBalanceOf(uint256 tokenID) external view returns (uint256) ","function getRewardBalanceOf(uint256 tokenID) private view returns (uint256) ",untested,0
m0307b275,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,6339,6400,178,178,"function withdrawReward(uint256 tokenID) public nonReentrant ","function withdrawReward(uint256 tokenID) external nonReentrant ",untested,0
me3d6ab32,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,6339,6400,178,178,"function withdrawReward(uint256 tokenID) public nonReentrant ","function withdrawReward(uint256 tokenID) internal nonReentrant ",untested,0
m10595cfd,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,6339,6400,178,178,"function withdrawReward(uint256 tokenID) public nonReentrant ","function withdrawReward(uint256 tokenID) private nonReentrant ",untested,0
me1c587c6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,6992,7028,190,190,"function mintNFT() external payable ","function mintNFT() public payable ",untested,0
m18997b60,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,FVR,7287,7325,200,200,"function mintToken() external payable ","function mintToken() public payable ",untested,0
mba371799,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,1206,1215,31,31,msg.value,tx.gasprice,untested,0
mf0945c40,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,1318,1327,36,36,msg.value,tx.gasprice,untested,0
m2d58bcc8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,1409,1418,37,37,msg.value,tx.gasprice,untested,0
mf6fed072,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,1456,1465,38,38,msg.value,tx.gasprice,untested,0
m240ec1c1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4880,4895,139,139,block.timestamp,block.number,untested,0
m1b0d2c47,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4880,4895,139,139,block.timestamp,block.difficulty,untested,0
m2d173e5e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4880,4895,139,139,block.timestamp,block.gaslimit,untested,0
m627069e1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4880,4895,139,139,block.timestamp,tx.gasprice,untested,0
mabe8af69,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4880,4895,139,139,block.timestamp,gasleft(),untested,0
ma869004f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4880,4895,139,139,block.timestamp,msg.value,untested,0
m78a38e0d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4920,4935,140,140,block.timestamp,block.number,untested,0
mce05db16,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4920,4935,140,140,block.timestamp,block.difficulty,untested,0
m6ed0927a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4920,4935,140,140,block.timestamp,block.gaslimit,untested,0
m8c3541e5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4920,4935,140,140,block.timestamp,tx.gasprice,untested,0
m8f8a7ea5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4920,4935,140,140,block.timestamp,gasleft(),untested,0
mc861fc56,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,4920,4935,140,140,block.timestamp,msg.value,untested,0
m323c8360,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5274,5289,152,152,block.timestamp,block.number,untested,0
mc6519318,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5274,5289,152,152,block.timestamp,block.difficulty,untested,0
m7e5ef2d3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5274,5289,152,152,block.timestamp,block.gaslimit,untested,0
m4040d0d8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5274,5289,152,152,block.timestamp,tx.gasprice,untested,0
me83632ac,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5274,5289,152,152,block.timestamp,gasleft(),untested,0
m3ccdce47,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5274,5289,152,152,block.timestamp,msg.value,untested,0
m0a0114c9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5940,5955,165,165,block.timestamp,block.number,untested,0
mc11dd25d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5940,5955,165,165,block.timestamp,block.difficulty,untested,0
m1d89f9b0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5940,5955,165,165,block.timestamp,block.gaslimit,untested,0
m98b27e9d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5940,5955,165,165,block.timestamp,tx.gasprice,untested,0
m6a9b1d65,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5940,5955,165,165,block.timestamp,gasleft(),untested,0
m913966c3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,5940,5955,165,165,block.timestamp,msg.value,untested,0
m02c6a5f9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,6683,6698,184,184,block.timestamp,block.number,untested,0
m135dc95d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,6683,6698,184,184,block.timestamp,block.difficulty,untested,0
m4cb8017e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,6683,6698,184,184,block.timestamp,block.gaslimit,untested,0
m1e21d744,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,6683,6698,184,184,block.timestamp,tx.gasprice,untested,0
mfb78e165,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,6683,6698,184,184,block.timestamp,gasleft(),untested,0
m1c0998a0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,6683,6698,184,184,block.timestamp,msg.value,untested,0
m6d507c8e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,GVR,7355,7364,201,201,msg.value,tx.gasprice,untested,0
m8398f462,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,857,859,21,21,10,9,untested,0
mff58827b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,857,859,21,21,10,11,untested,0
ma0a95dc8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,863,867,21,21,1e18,undefined,untested,0
ma0a95dc8,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,863,867,21,21,1e18,undefined,untested,0
mb0cc1304,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,1330,1331,36,36,0,1,untested,0
m5a5ddbdc,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,1422,1429,37,37,1 ether,0 ether,untested,0
mabba72cb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,1422,1429,37,37,1 ether,2 ether,untested,0
ma2c51842,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,1807,1808,49,49,0,1,untested,0
m8aa38102,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,2378,2379,65,65,1,0,untested,0
mc5e71ee1,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,2378,2379,65,65,1,2,untested,0
m844b3c42,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,2423,2425,66,66,11,10,untested,0
mde622dd6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,2423,2425,66,66,11,12,untested,0
ma2e41b01,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,3301,3303,96,96,10,9,untested,0
md24ee57a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,3301,3303,96,96,10,11,untested,0
m26f55193,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,3306,3310,96,96,1e18,undefined,untested,0
m26f55193,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,3306,3310,96,96,1e18,undefined,untested,0
m40c8d22a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,3384,3392,97,97,24 hours,23 hours,untested,0
m53eb80a5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,3384,3392,97,97,24 hours,25 hours,untested,0
m80b334d3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/staking.sol,ILR,4673,4674,134,134,0,1,untested,0
